question_id,attempts,success_rate,avg_time,median_time,time_std,log_attempts,time_skew,relative_time_variance,success_z,time_z,difficulty,difficulty_class
q1002,26,0.6923076923076923,20.384615384615383,19.0,6.782783635510856,3.295836866004329,1.3846153846153832,0.3327403292892118,-0.19727313080155875,-0.44875104040052705,-0.2514779095989683,Easy
q10020,47,0.44680851063829785,23.74468085106383,21.0,14.973118064379337,3.871201010907891,2.74468085106383,0.6305883055786997,-1.684676581406179,-0.11420654315870851,1.5704700382474706,Hard
q10024,11,0.6363636363636364,28.818181818181817,25.0,21.58619087202826,2.4849066497880004,3.8181818181818166,0.7490476327833151,-0.5362208262120661,0.390935945060251,0.9271567712723171,Easy
q10026,22,0.7272727272727273,30.90909090909091,31.5,13.437364717933743,3.1354942159291497,-0.5909090909090899,0.4347382702860917,0.014569178830008576,0.5991170467623844,0.5845478679323759,Easy
q10027,11,0.6363636363636364,32.54545454545455,31.0,12.824692092706448,2.4849066497880004,1.5454545454545467,0.39405478497142715,-0.5362208262120661,0.7620413872249234,1.2982622134369897,Hard
q10029,11,0.6363636363636364,19.727272727272727,16.0,10.659182980800255,2.4849066497880004,3.7272727272727266,0.5403272478746673,-0.5362208262120661,-0.5141992797316324,0.02202154648043375,Easy
q1003,77,0.6753246753246753,19.636363636363637,19.0,5.503369998438493,4.356708826689592,0.6363636363636367,0.2802642128834418,-0.3001679669083198,-0.5232506319795511,-0.2230826650712313,Easy
q10032,21,0.5238095238095238,28.333333333333332,24.0,15.818765227834103,3.091042453358316,4.333333333333332,0.5583093609823802,-1.2181513086451106,0.3426620664046839,1.5608133750497943,Hard
q10038,10,0.7,23.8,20.5,11.50651989091402,2.3978952727983707,3.3000000000000007,0.48346722230731176,-0.15066782268261417,-0.10869869902486848,0.04196912365774569,Easy
q10039,13,0.6923076923076923,33.46153846153846,21.0,25.181393212103337,2.6390573296152584,12.46153846153846,0.7525473833502148,-0.19727313080155875,0.853251167569336,1.050524298370895,Hard
q1004,27,0.7407407407407407,18.11111111111111,18.0,1.3397282541141668,3.332204510175204,0.11111111111111072,0.07397272568728529,0.09616769809550073,-0.6751122085835227,-0.7712799066790235,Easy
q10042,15,0.3333333333333333,26.866666666666667,23.0,16.96158123805791,2.772588722239781,3.866666666666667,0.6313243636994259,-2.3721875096856477,0.19663358347159351,2.5688210931572413,Hard
q10044,10,0.9,28.0,26.0,19.327585352432298,2.3978952727983707,2.0,0.6902709054440106,1.06107018840995,0.3094737748289816,-0.7515964135809685,Easy
q10045,14,0.7857142857142857,36.642857142857146,33.5,21.74186724292077,2.70805020110221,3.142857142857146,0.5933453048750307,0.3686484677856277,1.1699987635418367,0.8013502957562091,Easy
q10048,10,1.0,19.7,19.0,8.179242018671413,2.3978952727983707,0.6999999999999993,0.4151899501863662,1.666939193956232,-0.516914685406008,-2.18385387936224,Easy
q1005,43,0.9767441860465116,16.953488372093023,16.0,2.9757231083752917,3.784189633918261,0.9534883720930232,0.1755227622224109,1.5260394252245382,-0.7903707715751094,-2.3164101967996475,Easy
q10051,10,0.8,39.9,36.0,22.367883722476346,2.3978952727983707,3.8999999999999986,0.560598589535748,0.45520118286366834,1.494295784081557,1.0390946012178885,Hard
q10056,17,0.9411764705882353,21.470588235294116,19.0,7.366458164026518,2.8903717578961645,2.470588235294116,0.34309531174918034,1.3105456612819484,-0.34062628956565955,-1.651171950847608,Easy
q10057,14,0.7142857142857143,30.071428571428573,26.0,13.86453297898183,2.70805020110221,4.071428571428573,0.46105335322029833,-0.06411510760457352,0.5157153010494181,0.5798304086539916,Easy
q10059,11,0.8181818181818182,13.0,12.0,5.60357029044876,2.4849066497880004,1.0,0.4310438684960584,0.5653591838720833,-1.1839993460776261,-1.7493585299497094,Easy
q1006,34,0.9411764705882353,18.11764705882353,17.0,2.671564130235466,3.5553480614894135,1.117647058823529,0.14745646173377572,1.3105456612819484,-0.6744614577683129,-1.9850071190502612,Easy
q10060,14,0.5,22.571428571428573,19.5,8.976158898517147,2.70805020110221,3.071428571428573,0.397677925883671,-1.3624058337751779,-0.2310212594038858,1.131384574371292,Hard
q10061,14,0.42857142857142855,26.0,19.5,19.31918138096874,2.70805020110221,6.5,0.7430454377295669,-1.7951694091653794,0.11034402537476724,1.9055134345401465,Hard
q10062,15,0.7333333333333333,28.8,24.0,20.970046665252255,2.772588722239781,4.800000000000001,0.7281266203212589,0.05128851249947977,0.38912567461066744,0.33783716211118764,Easy
q10063,11,0.5454545454545454,30.181818181818183,21.0,26.03773485469956,2.4849066497880004,9.181818181818183,0.8626960343424553,-1.0870108312541409,0.5267062287790338,1.6137170600331747,Hard
q10065,11,0.8181818181818182,21.545454545454547,15.0,17.80091928167552,2.4849066497880004,6.545454545454547,0.8262030046347286,0.5653591838720833,-0.3331722347732555,-0.8985314186453388,Easy
q10066,14,0.5714285714285714,19.571428571428573,17.0,7.9296356082181285,2.70805020110221,2.571428571428573,0.40516386319362696,-0.9296422583849766,-0.5297158835852073,0.39992637479976934,Easy
q10067,18,0.7777777777777778,24.61111111111111,21.5,10.10613610278946,2.9444389791664403,3.1111111111111107,0.41063306963930085,0.32056362607560546,-0.027940522857326098,-0.3485041489329316,Easy
q10069,17,0.4117647058823529,35.8235294117647,33.0,17.745546251516345,2.8903717578961645,2.823529411764703,0.495360075986499,-1.8969961327866032,1.0884225006351729,2.985418633421776,Hard
q1007,44,0.6590909090909091,17.795454545454547,17.5,2.6288165650667903,3.8066624897703196,0.29545454545454675,0.14772404707910441,-0.39852332495154763,-0.7065405149999074,-0.3080171900483598,Easy
q10070,17,0.35294117647058826,30.058823529411764,27.0,17.707592256696326,2.8903717578961645,3.0588235294117645,0.5890979811425392,-2.2533896654608863,0.5144602816200846,2.767849947080971,Hard
q10071,11,0.9090909090909091,23.272727272727273,23.0,9.696297325174276,2.4849066497880004,0.2727272727272734,0.4166377756910822,1.1161491889141573,-0.16119654206279774,-1.277345730976955,Easy
q10072,15,0.8,26.333333333333332,15.0,25.505368249131582,2.772588722239781,11.333333333333332,0.9685582879417057,0.45520118286366834,0.14353231695046953,-0.3116688659131988,Easy
q10073,16,0.5,34.125,25.5,18.66860109024419,2.833213344056216,8.625,0.5470652334137492,-1.3624058337751779,0.919308632532513,2.281714466307691,Hard
q10074,18,0.6111111111111112,19.72222222222222,19.0,10.54851846611956,2.9444389791664403,0.7222222222222214,0.5348544574370482,-0.6892180498348642,-0.5147021326342945,0.1745159172005697,Easy
q10075,13,0.7692307692307693,21.923076923076923,20.0,11.206110970221696,2.6390573296152584,1.9230769230769234,0.5111559389925686,0.26877995038788927,-0.2955743100511312,-0.5643542604390205,Easy
q10076,14,0.9285714285714286,30.928571428571427,25.5,23.847155243064385,2.70805020110221,5.428571428571427,0.7710396614385714,1.2341756185660309,0.6010566222440811,-0.6331189963219498,Easy
q10077,16,0.625,21.25,17.5,12.651745597610894,2.833213344056216,3.75,0.5953762634169832,-0.6050695768423253,-0.36258912957899186,0.24248044726333345,Easy
q10078,13,0.8461538461538461,19.384615384615383,17.0,15.76144272974644,2.6390573296152584,2.3846153846153832,0.8130902995504117,0.7348330315773366,-0.5483159151276342,-1.2831489467049708,Easy
q10079,17,0.4117647058823529,32.470588235294116,22.0,33.030511741151585,2.8903717578961645,10.470588235294116,1.0172440210137264,-1.8969961327866032,0.7545873324325194,2.6515834652191224,Hard
q1008,33,0.8181818181818182,17.242424242424242,15.0,8.257686960607913,3.5263605246161616,2.242424242424242,0.4789168184535345,0.5653591838720833,-0.7616029078414138,-1.3269620917134972,Easy
q10080,21,0.7142857142857143,26.047619047619047,29.0,13.36591257818257,3.091042453358316,-2.9523809523809526,0.5131337552867166,-0.06411510760457352,0.11508520988558185,0.17920031749015536,Easy
q10081,15,0.4666666666666667,26.733333333333334,22.0,20.101409569148792,2.772588722239781,4.733333333333334,0.7519230512150421,-1.5643621689572718,0.1833582668413126,1.7477204357985843,Hard
q10082,14,0.42857142857142855,37.0,36.5,20.331862073716106,2.70805020110221,0.5,0.549509785776111,-1.7951694091653794,1.2055576473729461,3.0007270565383255,Hard
q10083,18,0.5,26.27777777777778,22.0,14.486527434971537,2.9444389791664403,4.277777777777779,0.5512843421342234,-1.3624058337751779,0.138000935021186,1.5004067687963638,Hard
q10084,12,1.0,30.833333333333332,25.0,21.986910706696435,2.5649493574615367,5.833333333333332,0.7130889958928573,1.666939193956232,0.5915742532224518,-1.0753649407337802,Easy
q10085,14,0.5714285714285714,35.57142857142857,33.0,17.874409234839217,2.70805020110221,2.5714285714285694,0.502493432304717,-0.9296422583849766,1.0633221120485072,1.9929643704334838,Hard
q10086,11,0.5454545454545454,24.363636363636363,28.0,10.892866723436281,2.4849066497880004,-3.6363636363636367,0.44709527596193693,-1.0870108312541409,-0.052580315087771806,1.0344305161663692,Hard
q10087,10,0.8,19.8,18.0,11.621818561080133,2.3978952727983707,1.8000000000000007,0.5869605333878855,0.45520118286366834,-0.5069581979332972,-0.9621593807969655,Easy
q1009,30,0.8,17.0,16.5,2.319334030455204,3.4339872044851463,0.5,0.13643141355618849,0.45520118286366834,-0.7857398471691973,-1.2409410300328656,Easy
q10090,10,0.6,20.5,14.5,17.244967059663782,2.3978952727983707,6.0,0.8412179053494528,-0.756536828228896,-0.43726278562432225,0.31927404260457376,Easy
q10091,12,0.5833333333333334,28.833333333333332,29.5,6.132378054724007,2.5649493574615367,-0.6666666666666679,0.2126836319557459,-0.8575149958199426,0.3924445037682375,1.2499594995881802,Hard
q10092,11,0.7272727272727273,34.90909090909091,27.0,20.830048225842134,2.4849066497880004,7.9090909090909065,0.5966940898027695,0.014569178830008576,0.9973765456708128,0.9828073668408043,Easy
q10093,10,0.8,21.6,15.5,11.345091939297411,2.3978952727983707,6.100000000000001,0.5252357379304357,0.45520118286366834,-0.3277414234245042,-0.7829426062881726,Easy
q10094,12,0.8333333333333334,30.75,28.0,14.302733368771921,2.5649493574615367,2.75,0.46512954044786736,0.6571575180457623,0.5832771803285264,-0.0738803377172359,Easy
q10096,10,0.8,22.7,22.0,10.252912865240893,2.3978952727983707,0.6999999999999993,0.4516701702749292,0.45520118286366834,-0.2182200612246865,-0.6734212440883549,Easy
q10097,16,1.0,20.6875,12.0,21.37512183201147,2.833213344056216,8.6875,1.0332385175594667,1.666939193956232,-0.4185943716129896,-2.0855335655692215,Easy
q10098,15,0.8666666666666667,33.2,29.0,21.153182806782123,2.772588722239781,4.200000000000003,0.6371440604452446,0.8591138532278562,0.8272111234099392,-0.031902729817916975,Easy
q10099,16,0.4375,19.25,18.0,7.987490219086343,2.833213344056216,1.25,0.41493455683565417,-1.741073962241604,-0.5617188790332062,1.1793550832083979,Hard
q101,14,0.9285714285714286,16.928571428571427,17.5,2.164904890939366,2.70805020110221,-0.571428571428573,0.1278846771019035,1.2341756185660309,-0.7928516239354194,-2.0270272425014504,Easy
q1010,43,0.9069767441860465,13.534883720930232,14.0,2.46256580486697,3.784189633918261,-0.46511627906976827,0.18194214709498233,1.1033401190294578,-1.1307437154096387,-2.2340838344390965,Easy
q10100,14,0.5714285714285714,30.714285714285715,23.5,20.800993213818387,2.70805020110221,7.214285714285715,0.6772416395196684,-0.9296422583849766,0.5797212919454154,1.509363550330392,Hard
q10101,13,1.0,17.53846153846154,16.0,11.457278506226109,2.6390573296152584,1.53846153846154,0.6532658797409623,1.666939193956232,-0.7321279915469088,-2.3990671855031405,Easy
q10102,22,0.45454545454545453,28.818181818181817,22.0,17.890237730690057,3.1354942159291497,6.818181818181817,0.6207968928630619,-1.637800836296215,0.390935945060251,2.028736781356466,Hard
q10103,15,0.7333333333333333,26.933333333333334,29.0,9.88842517193473,2.772588722239781,-2.0666666666666664,0.36714449895797263,0.05128851249947977,0.20327124178673397,0.1519827292872542,Easy
q10104,30,0.6,22.466666666666665,20.5,14.09263278633821,3.4339872044851463,1.966666666666665,0.6272685216471015,-0.756536828228896,-0.2414518653276783,0.5150849629012177,Easy
q10105,14,0.7142857142857143,34.92857142857143,25.0,22.502869169932996,2.70805020110221,9.92857142857143,0.6442539230655663,-0.06411510760457352,0.9993161211525101,1.0634312287570837,Hard
q10106,15,0.9333333333333333,17.533333333333335,15.0,8.6591542532139,2.772588722239781,2.533333333333335,0.493868113301173,1.2630265235920441,-0.7326385806480734,-1.9956651042401177,Easy
q10107,23,0.6956521739130435,32.391304347826086,24.0,22.767079763303343,3.1780538303479458,8.391304347826086,0.7028762879945999,-0.1770099533585393,0.746693442108887,0.9237033954674263,Easy
q10108,23,0.43478260869565216,26.347826086956523,27.0,16.55736226152247,3.1780538303479458,-0.6521739130434767,0.6284147392987076,-1.7575377939140575,0.14497528614941338,1.9025130800634709,Hard
q10109,13,0.6153846153846154,24.53846153846154,22.0,8.790291847784735,2.6390573296152584,2.53846153846154,0.35822505962759105,-0.6633262119910062,-0.03517386845715847,0.6281523435338477,Easy
q1011,66,0.803030303030303,16.666666666666668,17.0,3.659900517073079,4.204692619390966,-0.33333333333333215,0.2195940310243847,0.47356084969840356,-0.8189281387448997,-1.2924889884433033,Easy
q10110,20,0.8,28.4,21.5,22.57478798641482,3.044522437723423,6.899999999999999,0.7948869009300993,0.45520118286366834,0.34929972471982434,-0.105901458143844,Easy
q10111,13,0.38461538461538464,27.692307692307693,23.0,13.960567176781748,2.6390573296152584,4.692307692307693,0.5041315924948965,-2.061485455559349,0.2788384287591026,2.340323884318452,Hard
q10112,15,0.6,23.866666666666667,20.0,15.305772331596556,2.772588722239781,3.866666666666667,0.6413033099830959,-0.756536828228896,-0.10206104070972802,0.654475787519168,Easy
q10113,12,0.8333333333333334,23.5,18.5,17.048060406872203,2.5649493574615367,5.0,0.7254493790158384,0.6571575180457623,-0.13856816144300071,-0.795725679488763,Easy
q10114,11,0.36363636363636365,36.27272727272727,26.0,24.531982835029496,2.4849066497880004,10.272727272727273,0.6763203287852743,-2.1885908413382893,1.1331468293895957,3.321737670727885,Hard
q10115,16,0.5,41.1875,32.0,24.07548891853843,2.833213344056216,9.1875,0.5845338735912213,-1.3624058337751779,1.6224855602927075,2.984891394067885,Hard
q10116,11,1.0,16.545454545454547,16.0,8.165336935652274,2.4849066497880004,0.5454545454545467,0.4935093752317308,1.666939193956232,-0.8309966084087914,-2.4979358023650233,Easy
q10117,12,0.4166666666666667,27.833333333333332,26.0,16.49701534070679,2.5649493574615367,1.8333333333333321,0.5927071379894655,-1.8672966717304127,0.2928796290411303,2.160176300771543,Hard
q10118,13,0.5384615384615384,26.076923076923077,25.0,8.635793135371127,2.6390573296152584,1.0769230769230766,0.3311661084360609,-1.129379293180454,0.118002861892237,1.2473821550726911,Hard
q10119,18,0.8333333333333334,20.944444444444443,17.0,15.206315337509967,2.9444389791664403,3.944444444444443,0.7260309710216961,0.6571575180457623,-0.39301173019005253,-1.050169248235815,Easy
q1012,49,0.7755102040816326,14.918367346938776,14.0,3.141368695156868,3.912023005428146,0.9183673469387763,0.2105705418094207,0.3068250998727417,-0.9929973414990939,-1.2998224413718356,Easy
q10120,14,0.8571428571428571,21.142857142857142,17.0,14.971034304010798,2.70805020110221,4.142857142857142,0.7080894603248351,0.8014120431758289,-0.3732567947283248,-1.1746688379041537,Easy
q10121,13,0.8461538461538461,25.923076923076923,19.0,21.538576007021828,2.6390573296152584,6.923076923076923,0.8308649498257679,0.7348330315773366,0.1026851888572975,-0.6321478427200391,Easy
q10122,10,0.7,25.6,25.5,8.275801404630785,2.3978952727983707,0.10000000000000142,0.32327349236839004,-0.15066782268261417,0.07051807548392451,0.22118589816653866,Easy
q10123,18,0.5,19.0,16.0,9.336834077364514,2.9444389791664403,3.0,0.49141231986129025,-1.3624058337751779,-0.586610097714983,0.7757957360601949,Easy
q10124,11,0.5454545454545454,34.72727272727273,34.0,14.677131253013368,2.4849066497880004,0.7272727272727266,0.4226399051914844,-1.0870108312541409,0.9792738411749753,2.0662846724291164,Hard
q10125,16,0.5,24.75,21.0,13.601470508735442,2.833213344056216,3.75,0.5495543639893108,-1.3624058337751779,-0.01411206803411673,1.3482937657410612,Hard
q10127,18,0.5555555555555556,30.055555555555557,26.5,19.6393129813414,2.9444389791664403,3.555555555555557,0.6534337036305826,-1.025811941805021,0.5141349062124798,1.539946848017501,Hard
q10128,20,0.5,25.8,25.0,14.627299639265004,3.044522437723423,0.8000000000000007,0.5669495984211241,-1.3624058337751779,0.09043105042934588,1.4528368842045238,Hard
q10129,13,0.6153846153846154,25.846153846153847,24.0,14.170663086379983,2.6390573296152584,1.8461538461538467,0.5482697027468446,-0.6633262119910062,0.09502635233982773,0.7583525643308339,Easy
q1013,26,1.0,15.76923076923077,16.5,3.5699601376787653,3.295836866004329,-0.73076923076923,0.22638771604792168,1.666939193956232,-0.9082812314487139,-2.575220425404946,Easy
q10130,11,0.6363636363636364,27.0,22.0,26.256427784449276,2.4849066497880004,5.0,0.9724602883129362,-0.5362208262120661,0.20990890010187443,0.7461297263139406,Easy
q10131,18,0.6666666666666666,25.5,19.5,20.68318441746964,2.9444389791664403,6.0,0.8111052712733192,-0.35262415786470813,0.060561588011213655,0.4131857458759218,Easy
q10132,16,0.875,19.6875,20.0,7.837676101158215,2.833213344056216,-0.3125,0.3981041829159728,0.9096029370233796,-0.5181592463400968,-1.4277621833634764,Easy
q10133,12,0.4166666666666667,36.083333333333336,30.5,26.26943724812797,2.5649493574615367,5.583333333333336,0.7280213556063179,-1.8672966717304127,1.114289845539765,2.981586517270178,Hard
q10134,15,0.8,18.2,19.0,7.7570244663420125,2.772588722239781,-0.8000000000000007,0.4262101355132974,0.45520118286366834,-0.6662619974966688,-1.1214631803603372,Easy
q10135,13,0.8461538461538461,20.692307692307693,21.0,12.691103283958514,2.6390573296152584,-0.3076923076923066,0.6133246940202999,0.7348330315773366,-0.41811569433064766,-1.1529487259079843,Easy
q10136,13,0.3076923076923077,27.692307692307693,28.0,8.310481488102994,2.6390573296152584,-0.3076923076923066,0.3001007204037192,-2.527538536748797,0.2788384287591026,2.8063769655078996,Hard
q10137,17,0.7058823529411765,19.0,18.0,6.999999999999999,2.8903717578961645,1.0,0.3684210526315789,-0.11502846941518527,-0.586610097714983,-0.47158162829979766,Easy
q10138,16,0.8125,15.6875,13.5,6.415800807381726,2.833213344056216,2.1875,0.4089753502713451,0.5309348085569533,-0.9164187452485255,-1.447353553805479,Easy
q10139,13,0.5384615384615384,34.46153846153846,28.0,23.16828070378186,2.6390573296152584,6.46153846153846,0.6722938597079559,-1.129379293180454,0.9528160422964432,2.0821953354768974,Hard
q1014,37,0.8108108108108109,18.54054054054054,18.0,2.4675065528967877,3.6375861597263857,0.5405405405405403,0.13308708813000167,0.5207005348146178,-0.6323561212382485,-1.1530566560528661,Easy
q10140,16,0.5625,23.8125,18.0,19.82328176665004,2.833213344056216,5.8125,0.8324737749774296,-0.9837377053087516,-0.10745413809077971,0.8762835672179718,Easy
q10142,15,0.7333333333333333,21.066666666666666,17.0,9.844989056561186,2.772588722239781,4.066666666666666,0.4673254299000563,0.05128851249947977,-0.3808426899456282,-0.43213120244510794,Easy
q10143,10,0.8,31.5,30.5,14.009917122445007,2.3978952727983707,1.0,0.4447592737284129,0.45520118286366834,0.6579508363738568,0.20274965351018842,Easy
q10144,11,0.8181818181818182,26.0,22.0,11.687600266949582,2.4849066497880004,4.0,0.44952308719036854,0.5653591838720833,0.11034402537476724,-0.45501515849731605,Easy
q10145,15,0.6,25.6,16.0,22.427024514443026,2.772588722239781,9.600000000000001,0.8760556450954307,-0.756536828228896,0.07051807548392451,0.8270549037128205,Easy
q10146,18,0.3333333333333333,25.444444444444443,25.0,12.24851598320587,2.9444389791664403,0.44444444444444287,0.4813827242307984,-2.3721875096856477,0.05503020608192977,2.4272177157675774,Hard
q10147,21,0.3333333333333333,28.0,24.0,17.08215443086732,3.091042453358316,4.0,0.6100769439595471,-2.3721875096856477,0.3094737748289816,2.6816612845146293,Hard
q10148,27,0.4074074074074074,24.25925925925926,23.0,11.206428761387171,3.332204510175204,1.2592592592592595,0.4619443916907689,-1.923395653725439,-0.06297260840945634,1.8604230453159827,Hard
q10149,10,0.7,36.2,23.0,29.70521839677332,2.3978952727983707,13.200000000000003,0.8205861435572739,-0.15066782268261417,1.1259057475912608,1.276573570273875,Hard
q1015,42,0.8333333333333334,16.61904761904762,16.0,4.777755269194024,3.7612001156935624,0.6190476190476204,0.28748670674233384,0.6571575180457623,-0.8236693232557143,-1.4808268413014765,Easy
q10150,14,0.42857142857142855,24.071428571428573,18.5,16.08374375532056,2.70805020110221,5.571428571428573,0.6681673963634654,-1.7951694091653794,-0.08167394731322503,1.7134954618521543,Hard
q10151,13,1.0,22.76923076923077,19.0,15.183070869413772,2.6390573296152584,3.76923076923077,0.6668240584539832,1.666939193956232,-0.21132710835896357,-1.8782663023151955,Easy
q10152,17,0.8823529411764706,27.470588235294116,24.0,14.908544727180885,2.8903717578961645,3.470588235294116,0.5427093369637581,0.9541521286076649,0.2567629587969835,-0.6973891698106813,Easy
q10153,11,0.7272727272727273,24.636363636363637,21.0,13.298667055556562,2.4849066497880004,3.6363636363636367,0.5397982937679785,0.014569178830008576,-0.02542625834401524,-0.03999543717402382,Easy
q10154,11,0.8181818181818182,39.27272727272727,35.0,28.80309326822697,2.4849066497880004,4.272727272727273,0.7334120971076312,0.5653591838720833,1.4318414535709172,0.8664822696988339,Easy
q10155,16,1.0,18.9375,12.0,19.471239474328968,2.833213344056216,6.9375,1.0281842626708366,1.666939193956232,-0.5928329023854272,-2.259772096341659,Easy
q10156,13,0.5384615384615384,16.23076923076923,15.0,7.7260797104552115,2.6390573296152584,1.23076923076923,0.47601438974368604,-1.129379293180454,-0.8623282123438952,0.2670510808365588,Easy
q10157,13,0.6923076923076923,28.23076923076923,27.0,23.302910569833138,2.6390573296152584,1.23076923076923,0.8254436986589395,-0.19727313080155875,0.33245028438139085,0.5297234151829496,Easy
q10158,11,0.6363636363636364,23.636363636363637,18.0,18.238819738528736,2.4849066497880004,5.636363636363637,0.7716423735531388,-0.5362208262120661,-0.12499113307112242,0.4112296931409437,Easy
q10159,17,0.7058823529411765,19.705882352941178,16.0,9.392581553294818,2.8903717578961645,3.7058823529411775,0.4766384668836176,-0.11502846941518527,-0.516329009672319,-0.4013005402571337,Easy
q1016,30,0.9,18.033333333333335,18.0,4.012766981843664,3.4339872044851463,0.03333333333333499,0.22251942598024013,1.06107018840995,-0.6828561432845198,-1.7439263316944698,Easy
q10160,16,0.5625,23.6875,19.5,11.545381471971089,2.833213344056216,4.1875,0.4874039671544523,-0.9837377053087516,-0.1198997474316681,0.8638379578770835,Easy
q10161,14,0.9285714285714286,24.785714285714285,14.5,19.446884549493234,2.70805020110221,10.285714285714285,0.7846005293743669,1.2341756185660309,-0.010556179651005861,-1.2447317982170367,Easy
q10162,18,0.8333333333333334,19.5,18.5,9.451112601792696,2.9444389791664403,1.0,0.4846724411175741,0.6571575180457623,-0.5368276603514294,-1.1939851783971918,Easy
q10163,16,0.625,29.9375,21.0,18.649285062257302,2.833213344056216,8.9375,0.6229406283843776,-0.6050695768423253,0.5023807196127518,1.107450296455077,Hard
q10164,17,0.4117647058823529,28.11764705882353,29.0,12.633696771636046,2.8903717578961645,-0.882352941176471,0.4493155755602778,-1.8969961327866032,0.3211872895027589,2.218183422289362,Hard
q10165,15,0.4,23.533333333333335,20.0,12.988273099039692,2.772588722239781,3.533333333333335,0.5519096217722248,-1.9682748393214595,-0.1352493322854303,1.8330255070360293,Hard
q10166,15,1.0,23.2,22.0,13.369474826740843,2.772588722239781,1.1999999999999993,0.5762704666698639,1.666939193956232,-0.16843762386113292,-1.8353768178173648,Easy
q10167,11,0.7272727272727273,32.90909090909091,28.0,27.98733479792081,2.4849066497880004,4.9090909090909065,0.8504438750749418,0.014569178830008576,0.7982467962165984,0.7836776173865899,Easy
q10168,14,0.8571428571428571,24.571428571428573,23.5,14.674490087926712,2.70805020110221,1.071428571428573,0.5972176198574825,0.8014120431758289,-0.03189150994967143,-0.8333035531255003,Easy
q1017,52,0.8269230769230769,19.307692307692307,18.0,6.676086858827282,3.970291913552122,1.3076923076923066,0.3457734229671501,0.6183197612799745,-0.555974751645104,-1.1742945129250786,Easy
q10170,18,0.7222222222222222,21.166666666666668,19.0,14.03042911590628,2.9444389791664403,2.166666666666668,0.662854918861714,-0.016030265894551313,-0.3708862024729173,-0.354855936578366,Easy
q10171,13,0.6153846153846154,26.846153846153847,23.0,11.950217249393097,2.6390573296152584,3.8461538461538467,0.4451370322123503,-0.6633262119910062,0.1945912270669349,0.857917439057941,Easy
q10172,16,0.6875,33.8125,35.0,15.770093003319078,2.833213344056216,-1.1875,0.46639831433106327,-0.22640144837589915,0.888194609180292,1.114596057556191,Hard
