question_id,elapsed_time_seconds,is_correct,question_success_rate,avg_time_per_question,user_accuracy,avg_user_time,attempt_order,difficulty_proxy
q143,24.0,1,0.8478260869565217,21.543478260869566,0.7218114602587801,49.57844177449168,62,3.27835538752363
q560,21.0,1,0.7333333333333333,17.711111111111112,0.7218114602587801,49.57844177449168,63,4.722962962962964
q577,19.0,1,0.7804878048780488,18.146341463414632,0.7218114602587801,49.57844177449168,64,3.983343248066626
q698,22.0,0,0.7631578947368421,18.236842105263158,0.7218114602587801,49.57844177449168,65,4.319252077562326
q11249,23.0,1,0.837037037037037,22.17037037037037,0.7218114602587801,49.57844177449168,66,3.6129492455418384
q1182,22.0,1,0.7439024390243902,17.304878048780488,0.7218114602587801,49.57844177449168,67,4.431737061273052
q6838,53.5,1,0.7424242424242424,38.791666666666664,0.7218114602587801,49.57844177449168,68,9.991792929292929
q6839,53.5,1,0.7272727272727273,38.791666666666664,0.7218114602587801,49.57844177449168,69,10.579545454545453
q6837,53.5,1,0.8333333333333334,38.791666666666664,0.7218114602587801,49.57844177449168,70,6.465277777777776
q6840,53.5,1,0.5671641791044776,38.332089552238806,0.7218114602587801,49.57844177449168,71,16.591501447983962
q10635,59.5,1,0.8636363636363636,37.958333333333336,0.7218114602587801,49.57844177449168,72,5.176136363636363
q10636,59.5,1,0.4393939393939394,37.958333333333336,0.7218114602587801,49.57844177449168,73,21.279671717171716
q10634,59.5,1,0.5,37.621212121212125,0.7218114602587801,49.57844177449168,74,18.810606060606062
q10637,59.5,0,0.3939393939393939,37.446969696969695,0.7218114602587801,49.57844177449168,75,22.695133149678604
q5499,9.0,1,0.6666666666666666,15.916666666666666,0.7218114602587801,49.57844177449168,76,5.305555555555556
q6501,44.0,0,0.573170731707317,25.20731707317073,0.7218114602587801,49.57844177449168,77,10.759220701963118
q8687,38.0,1,0.813953488372093,21.046511627906977,0.7218114602587801,49.57844177449168,78,3.915630070308275
q8796,22.0,1,0.9,14.0,0.7218114602587801,49.57844177449168,79,1.3999999999999997
q5978,19.0,1,0.9090909090909091,13.090909090909092,0.7218114602587801,49.57844177449168,80,1.1900826446280997
q5221,61.0,0,0.5172413793103449,31.25862068965517,0.7218114602587801,49.57844177449168,81,15.090368608799047
q6186,51.0,1,0.5206611570247934,36.78512396694215,0.7218114602587801,49.57844177449168,82,17.632538761013592
q9124,26.0,1,0.9285714285714286,23.714285714285715,0.7218114602587801,49.57844177449168,83,1.6938775510204074
q6055,55.0,1,0.8461538461538461,32.23076923076923,0.7218114602587801,49.57844177449168,84,4.958579881656806
q4478,13.0,1,0.746268656716418,17.34328358208955,0.7218114602587801,49.57844177449168,85,4.400534640231676
q4276,8.0,1,0.8095238095238095,11.261904761904763,0.7218114602587801,49.57844177449168,86,2.145124716553288
q17158,61.0,1,0.6428571428571429,42.642857142857146,0.7218114602587801,49.57844177449168,87,15.229591836734693
q6522,52.0,1,0.6046511627906976,20.13953488372093,0.7218114602587801,49.57844177449168,88,7.962141698215253
q5390,54.0,1,0.7966101694915254,24.83050847457627,0.7218114602587801,49.57844177449168,89,5.05027291008331
q4304,30.0,0,0.5697674418604651,26.63953488372093,0.7218114602587801,49.57844177449168,90,11.461195240670632
q4304,9.0,1,0.5697674418604651,26.63953488372093,0.7218114602587801,49.57844177449168,91,11.461195240670632
q6501,13.0,1,0.573170731707317,25.20731707317073,0.7218114602587801,49.57844177449168,92,10.759220701963118
q6921,49.75,0,0.7111111111111111,36.894444444444446,0.7218114602587801,49.57844177449168,93,10.658395061728394
q6924,49.75,1,0.7333333333333333,36.894444444444446,0.7218114602587801,49.57844177449168,94,9.838518518518521
q6922,49.75,1,0.7777777777777778,36.894444444444446,0.7218114602587801,49.57844177449168,95,8.198765432098766
q6923,49.75,0,0.8222222222222222,36.894444444444446,0.7218114602587801,49.57844177449168,96,6.5590123456790135
q5724,35.0,1,0.78125,19.09375,0.7218114602587801,49.57844177449168,97,4.1767578125
q8557,58.0,1,0.7894736842105263,32.73684210526316,0.7218114602587801,49.57844177449168,98,6.89196675900277
q3939,32.0,1,0.9285714285714286,20.785714285714285,0.7218114602587801,49.57844177449168,99,1.4846938775510197
q8482,33.0,1,0.803921568627451,26.107843137254903,0.7218114602587801,49.57844177449168,100,5.119184928873509
q6194,52.0,0,0.5588235294117647,17.38235294117647,0.7218114602587801,49.57844177449168,101,7.668685121107266
q9034,14.0,1,1.0,13.222222222222221,0.7218114602587801,49.57844177449168,102,0.0
q4297,47.0,1,0.6666666666666666,30.882882882882882,0.7218114602587801,49.57844177449168,103,10.294294294294295
q5432,37.0,1,0.5714285714285714,20.428571428571427,0.7218114602587801,49.57844177449168,104,8.755102040816327
q3928,10.0,1,0.7952755905511811,19.086614173228348,0.7218114602587801,49.57844177449168,105,3.9074958149916297
q10067,29.0,1,0.7777777777777778,24.61111111111111,0.7218114602587801,49.57844177449168,106,5.469135802469135
q6733,33.0,1,0.7586206896551724,30.091954022988507,0.7218114602587801,49.57844177449168,107,7.263575108997227
q3774,19.0,1,0.6101694915254238,22.576271186440678,0.7218114602587801,49.57844177449168,108,8.800919276070093
q4127,50.0,0,0.6176470588235294,41.088235294117645,0.7218114602587801,49.57844177449168,109,15.710207612456745
q8641,24.0,1,0.8461538461538461,21.076923076923077,0.7218114602587801,49.57844177449168,110,3.242603550295858
q4565,15.0,1,0.8305084745762712,16.76271186440678,0.7218114602587801,49.57844177449168,111,2.841137604136742
q6454,26.0,1,0.7096774193548387,21.741935483870968,0.7218114602587801,49.57844177449168,112,6.312174817898022
q8657,26.0,1,0.78125,30.65625,0.7218114602587801,49.57844177449168,113,6.7060546875
q10128,44.0,0,0.5,25.8,0.7218114602587801,49.57844177449168,114,12.9
q4563,55.0,0,0.5227272727272727,33.70454545454545,0.7218114602587801,49.57844177449168,115,16.08626033057851
q5458,69.0,1,0.6111111111111112,30.166666666666668,0.7218114602587801,49.57844177449168,116,11.731481481481481
q6179,27.0,1,0.7,23.8,0.7218114602587801,49.57844177449168,117,7.1400000000000015
q9148,81.0,0,0.7272727272727273,31.272727272727273,0.7218114602587801,49.57844177449168,118,8.52892561983471
q5283,34.0,1,0.85,13.3,0.7218114602587801,49.57844177449168,119,1.9950000000000003
q6551,43.0,1,0.6875,29.9375,0.7218114602587801,49.57844177449168,120,9.35546875
q3945,30.0,1,0.875,23.125,0.7218114602587801,49.57844177449168,121,2.890625
q8578,28.0,0,0.46153846153846156,21.307692307692307,0.7218114602587801,49.57844177449168,122,11.473372781065088
q5050,32.0,1,0.8387096774193549,38.74193548387097,0.7218114602587801,49.57844177449168,123,6.24869927159209
q5507,24.0,0,0.8536585365853658,17.48780487804878,0.7218114602587801,49.57844177449168,124,2.5591909577632364
q3995,25.0,1,0.7692307692307693,24.692307692307693,0.7218114602587801,49.57844177449168,125,5.6982248520710055
q10149,52.0,0,0.7,36.2,0.7218114602587801,49.57844177449168,126,10.860000000000003
q5741,24.0,1,0.803030303030303,21.318181818181817,0.7218114602587801,49.57844177449168,127,4.199035812672177
q4318,47.0,0,0.46715328467153283,39.934306569343065,0.7218114602587801,49.57844177449168,128,21.27886408439448
q8455,32.0,1,0.7291666666666666,23.958333333333332,0.7218114602587801,49.57844177449168,129,6.488715277777779
q9820,40.0,1,0.6888888888888889,38.17777777777778,0.7218114602587801,49.57844177449168,130,11.877530864197531
q6087,41.0,1,0.6964285714285714,25.178571428571427,0.7218114602587801,49.57844177449168,131,7.643494897959184
q5553,50.0,1,0.7407407407407407,27.296296296296298,0.7218114602587801,49.57844177449168,132,7.076817558299041
q4495,79.0,1,0.5666666666666667,35.916666666666664,0.7218114602587801,49.57844177449168,133,15.563888888888888
q8818,39.0,1,0.72,26.04,0.7218114602587801,49.57844177449168,134,7.291200000000001
q6390,99.0,1,0.6503496503496503,39.20979020979021,0.7218114602587801,49.57844177449168,135,13.709716856570004
q6113,36.0,1,0.7692307692307693,24.076923076923077,0.7218114602587801,49.57844177449168,136,5.556213017751478
q668,21.0,0,0.7692307692307693,17.653846153846153,0.7218114602587801,49.57844177449168,137,4.073964497041419
q947,27.0,1,0.9148936170212766,18.70212765957447,0.7218114602587801,49.57844177449168,138,1.591670439112721
q676,21.0,1,0.7966101694915254,17.983050847457626,0.7218114602587801,49.57844177449168,139,3.657569663889687
q834,26.0,1,0.90625,16.34375,0.7218114602587801,49.57844177449168,140,1.5322265625
q703,23.0,1,0.6521739130434783,18.630434782608695,0.7218114602587801,49.57844177449168,141,6.480151228733459
q967,21.0,1,0.9473684210526315,15.789473684210526,0.7218114602587801,49.57844177449168,142,0.8310249307479233
q1346,22.0,1,0.8947368421052632,18.763157894736842,0.7218114602587801,49.57844177449168,143,1.9750692520775623
q467,22.0,1,0.9305555555555556,17.180555555555557,0.7218114602587801,49.57844177449168,144,1.193094135802469
q850,21.0,0,0.8285714285714286,15.314285714285715,0.7218114602587801,49.57844177449168,145,2.625306122448979
q316,19.0,1,0.7692307692307693,14.923076923076923,0.7218114602587801,49.57844177449168,146,3.44378698224852
q5786,64.0,1,0.90625,25.78125,0.7218114602587801,49.57844177449168,147,2.4169921875
q9477,56.0,1,0.6,31.0,0.7218114602587801,49.57844177449168,148,12.4
q4031,76.0,1,0.8591549295774648,26.08450704225352,0.7218114602587801,49.57844177449168,149,3.6738742313033135
q5774,88.0,1,0.7954545454545454,31.704545454545453,0.7218114602587801,49.57844177449168,150,6.485020661157026
q5060,33.0,1,0.5254237288135594,21.51412429378531,0.7218114602587801,49.57844177449168,151,10.21009288518625
q17284,28.0,1,0.8333333333333334,21.666666666666668,0.7218114602587801,49.57844177449168,152,3.6111111111111107
q6378,48.0,1,0.8666666666666667,28.4,0.7218114602587801,49.57844177449168,153,3.7866666666666657
q4528,52.0,1,0.5205479452054794,30.945205479452056,0.7218114602587801,49.57844177449168,154,14.836742353161945
q5682,67.0,1,0.6721311475409836,28.360655737704917,0.7218114602587801,49.57844177449168,155,9.298575651706532
q5899,32.0,1,0.75,23.291666666666668,0.7218114602587801,49.57844177449168,156,5.822916666666667
q555,22.0,0,0.7142857142857143,19.126984126984127,0.7218114602587801,49.57844177449168,157,5.464852607709751
q749,20.0,0,0.726027397260274,17.794520547945204,0.7218114602587801,49.57844177449168,158,4.8752111090260835
q237,26.0,1,0.6491228070175439,19.82456140350877,0.7218114602587801,49.57844177449168,159,6.955986457371498
q380,23.0,1,0.6140350877192983,20.017543859649123,0.7218114602587801,49.57844177449168,160,7.726069559864573
q1310,21.0,1,0.5535714285714286,18.964285714285715,0.7218114602587801,49.57844177449168,161,8.466198979591837
q945,20.0,1,0.8918918918918919,16.56756756756757,0.7218114602587801,49.57844177449168,162,1.7910883856829805
q754,21.0,0,0.7358490566037735,17.69811320754717,0.7218114602587801,49.57844177449168,163,4.6749733001068
q667,40.0,0,0.7777777777777778,18.13888888888889,0.7218114602587801,49.57844177449168,164,4.030864197530864
q1062,26.0,1,0.9038461538461539,16.192307692307693,0.7218114602587801,49.57844177449168,165,1.5569526627218935
q600,21.0,0,0.7738095238095238,19.13095238095238,0.7218114602587801,49.57844177449168,166,4.327239229024943
q523,18.0,1,0.9347826086956522,17.456521739130434,0.7218114602587801,49.57844177449168,167,1.1384688090737232
q469,19.0,1,1.0,17.5,0.7218114602587801,49.57844177449168,168,0.0
q1049,19.0,1,1.0,14.53125,0.7218114602587801,49.57844177449168,169,0.0
q1340,21.0,1,0.8928571428571429,21.0,0.7218114602587801,49.57844177449168,170,2.249999999999999
q243,24.0,0,0.8160919540229885,18.080459770114942,0.7218114602587801,49.57844177449168,171,3.3251420266878053
q729,23.0,0,0.8142857142857143,22.142857142857142,0.7218114602587801,49.57844177449168,172,4.112244897959184
q1395,25.0,1,0.75,17.321428571428573,0.7218114602587801,49.57844177449168,173,4.330357142857143
q1383,20.0,1,0.8333333333333334,16.208333333333332,0.7218114602587801,49.57844177449168,174,2.701388888888888
q802,17.0,1,0.9310344827586207,14.793103448275861,0.7218114602587801,49.57844177449168,175,1.020214030915577
q870,22.0,1,0.8857142857142857,17.285714285714285,0.7218114602587801,49.57844177449168,176,1.9755102040816332
q5838,35.0,0,0.5555555555555556,25.14814814814815,0.7218114602587801,49.57844177449168,177,11.176954732510287
q4202,20.0,1,0.7419354838709677,26.93548387096774,0.7218114602587801,49.57844177449168,178,6.951092611862642
q5392,31.0,1,0.6857142857142857,26.314285714285713,0.7218114602587801,49.57844177449168,179,8.270204081632652
q9455,24.0,1,0.6666666666666666,26.8,0.7218114602587801,49.57844177449168,180,8.933333333333335
q5763,34.0,0,0.5925925925925926,20.64814814814815,0.7218114602587801,49.57844177449168,181,8.412208504801098
q8692,57.0,1,0.4444444444444444,27.444444444444443,0.7218114602587801,49.57844177449168,182,15.246913580246913
q6497,57.0,1,0.6808510638297872,37.638297872340424,0.7218114602587801,49.57844177449168,183,12.012222725215029
q8758,59.0,1,0.8095238095238095,32.61904761904762,0.7218114602587801,49.57844177449168,184,6.213151927437641
q6401,28.0,1,0.7727272727272727,26.59090909090909,0.7218114602587801,49.57844177449168,185,6.043388429752066
q5243,13.0,1,0.6181818181818182,22.145454545454545,0.7218114602587801,49.57844177449168,186,8.455537190082644
q5039,23.0,1,0.8181818181818182,22.181818181818183,0.7218114602587801,49.57844177449168,187,4.033057851239668
q9777,16.0,1,1.0,12.133333333333333,0.7218114602587801,49.57844177449168,188,0.0
q4001,48.0,0,0.5857142857142857,20.428571428571427,0.7218114602587801,49.57844177449168,189,8.463265306122448
q6075,58.0,1,0.7727272727272727,33.77272727272727,0.7218114602587801,49.57844177449168,190,7.675619834710744
q4402,19.0,1,0.7709923664122137,20.549618320610687,0.7218114602587801,49.57844177449168,191,4.706019462735273
q8373,162.0,1,0.5909090909090909,41.27272727272727,0.7218114602587801,49.57844177449168,192,16.884297520661157
q5311,55.0,1,0.8518518518518519,20.11111111111111,0.7218114602587801,49.57844177449168,193,2.979423868312757
q4474,92.0,1,0.8125,28.464285714285715,0.7218114602587801,49.57844177449168,194,5.337053571428571
q6431,45.0,1,0.7307692307692307,37.46153846153846,0.7218114602587801,49.57844177449168,195,10.08579881656805
q3843,41.0,1,0.8666666666666667,21.0,0.7218114602587801,49.57844177449168,196,2.7999999999999994
q552,12.0,1,0.8333333333333334,18.25,0.7218114602587801,49.57844177449168,197,3.041666666666666
q858,20.0,1,0.803921568627451,17.49019607843137,0.7218114602587801,49.57844177449168,198,3.429450211457131
q477,20.0,1,0.8333333333333334,17.59259259259259,0.7218114602587801,49.57844177449168,199,2.932098765432098
q764,19.0,1,0.6210526315789474,16.11578947368421,0.7218114602587801,49.57844177449168,200,6.107036011080331
q1149,20.0,0,0.8372093023255814,14.651162790697674,0.7218114602587801,49.57844177449168,201,2.3850730124391557
q6543,56.0,0,0.5813953488372093,28.558139534883722,0.7218114602587801,49.57844177449168,202,11.954570037858302
q5075,59.0,0,0.8,24.466666666666665,0.7218114602587801,49.57844177449168,203,4.893333333333332
q5452,26.0,1,0.7241379310344828,14.344827586206897,0.7218114602587801,49.57844177449168,204,3.957193816884661
q8955,34.0,1,0.8695652173913043,22.0,0.7218114602587801,49.57844177449168,205,2.8695652173913047
q5652,75.0,1,0.5675675675675675,40.03603603603604,0.7218114602587801,49.57844177449168,206,17.312880448015584
q4539,48.0,1,0.5397727272727273,21.255681818181817,0.7218114602587801,49.57844177449168,207,9.782444473140494
q3728,43.0,1,0.8571428571428571,26.714285714285715,0.7218114602587801,49.57844177449168,208,3.8163265306122462
q17291,37.0,1,0.8181818181818182,30.181818181818183,0.7218114602587801,49.57844177449168,209,5.487603305785123
q5315,51.0,1,0.7708333333333334,27.916666666666668,0.7218114602587801,49.57844177449168,210,6.397569444444444
q4925,26.0,1,0.6285714285714286,18.65714285714286,0.7218114602587801,49.57844177449168,211,6.929795918367348
q1319,19.0,0,0.8478260869565217,14.782608695652174,0.7218114602587801,49.57844177449168,212,2.2495274102079397
q897,19.0,1,0.8333333333333334,17.6875,0.7218114602587801,49.57844177449168,213,2.947916666666666
q1186,17.0,1,0.6829268292682927,15.853658536585366,0.7218114602587801,49.57844177449168,214,5.02676977989292
q1157,17.0,1,0.7027027027027027,17.64864864864865,0.7218114602587801,49.57844177449168,215,5.246895544192841
q591,24.0,0,0.6666666666666666,19.46153846153846,0.7218114602587801,49.57844177449168,216,6.487179487179487
q3788,21.0,1,0.5789473684210527,26.33157894736842,0.7218114602587801,49.57844177449168,217,11.086980609418282
q17262,64.0,1,1.0,35.44444444444444,0.7218114602587801,49.57844177449168,218,0.0
q5361,20.0,1,0.7777777777777778,30.77777777777778,0.7218114602587801,49.57844177449168,219,6.839506172839506
q5294,16.0,1,0.7142857142857143,13.571428571428571,0.7218114602587801,49.57844177449168,220,3.877551020408163
q3691,23.0,1,0.5130434782608696,25.591304347826085,0.7218114602587801,49.57844177449168,221,12.461852551984876
q17151,90.0,1,0.5714285714285714,50.0,0.7218114602587801,49.57844177449168,222,21.42857142857143
q4790,34.0,1,0.9024390243902439,21.634146341463413,0.7218114602587801,49.57844177449168,223,2.1106484235574055
q6059,87.0,0,0.6129032258064516,28.096774193548388,0.7218114602587801,49.57844177449168,224,10.876170655567117
q6156,38.0,1,0.5392156862745098,22.08823529411765,0.7218114602587801,49.57844177449168,225,10.177912341407152
q17213,84.0,0,0.875,32.625,0.7218114602587801,49.57844177449168,226,4.078125
q104,63.0,1,0.5925925925925926,24.074074074074073,0.7218114602587801,49.57844177449168,227,9.807956104252401
q1724,39.0,1,0.8545454545454545,25.79972727272727,0.7218114602587801,49.57844177449168,228,3.752687603305786
q1722,39.0,1,0.6545454545454545,25.79972727272727,0.7218114602587801,49.57844177449168,229,8.91263305785124
q1723,39.0,1,0.6545454545454545,25.79972727272727,0.7218114602587801,49.57844177449168,230,8.91263305785124
q10649,57.5,1,0.9354838709677419,35.86290322580645,0.7218114602587801,49.57844177449168,231,2.3137356919875147
q10648,57.5,1,0.6451612903225806,35.86290322580645,0.7218114602587801,49.57844177449168,232,12.72554630593132
q10647,57.5,0,0.41935483870967744,35.86290322580645,0.7218114602587801,49.57844177449168,233,20.823621227887614
q10646,57.5,1,0.6451612903225806,35.86290322580645,0.7218114602587801,49.57844177449168,234,12.72554630593132
q10647,4.75,0,0.41935483870967744,35.86290322580645,0.7218114602587801,49.57844177449168,235,20.823621227887614
q10646,4.75,1,0.6451612903225806,35.86290322580645,0.7218114602587801,49.57844177449168,236,12.72554630593132
q10648,4.75,1,0.6451612903225806,35.86290322580645,0.7218114602587801,49.57844177449168,237,12.72554630593132
q10649,4.75,1,0.9354838709677419,35.86290322580645,0.7218114602587801,49.57844177449168,238,2.3137356919875147
q10029,19.0,1,0.6363636363636364,19.727272727272727,0.7218114602587801,49.57844177449168,239,7.1735537190082646
q10020,30.0,1,0.4375,26.1875,0.7218114602587801,49.57844177449168,240,14.73046875
q1738,48.333,1,0.9047619047619048,21.698190476190476,0.7218114602587801,49.57844177449168,241,2.0664943310657593
q1737,48.333,0,0.8333333333333334,21.698190476190476,0.7218114602587801,49.57844177449168,242,3.6163650793650786
q1739,48.333,0,0.5952380952380952,21.698190476190476,0.7218114602587801,49.57844177449168,243,8.782600907029478
q1456,44.333,0,0.6363636363636364,22.575454545454544,0.7218114602587801,49.57844177449168,244,8.209256198347108
q1455,44.333,1,0.5454545454545454,22.575454545454544,0.7218114602587801,49.57844177449168,245,10.261570247933884
q1457,44.333,0,0.8181818181818182,22.575454545454544,0.7218114602587801,49.57844177449168,246,4.104628099173552
q10026,32.0,1,0.6956521739130435,36.130434782608695,0.7218114602587801,49.57844177449168,247,10.996219281663517
q10033,32.0,0,0.7777777777777778,30.666666666666668,0.7218114602587801,49.57844177449168,248,6.814814814814815
q1729,34.333,1,0.7741935483870968,21.967548387096777,0.7218114602587801,49.57844177449168,249,4.960414151925079
q1730,34.333,0,0.6774193548387096,21.967548387096777,0.7218114602587801,49.57844177449168,250,7.086305931321542
q1728,34.333,1,0.6129032258064516,21.967548387096777,0.7218114602587801,49.57844177449168,251,8.503567117585849
q1002,51.0,0,0.6923076923076923,20.384615384615383,0.7218114602587801,49.57844177449168,252,6.272189349112426
q1361,57.0,1,0.5272727272727272,18.727272727272727,0.7218114602587801,49.57844177449168,253,8.852892561983472
q1247,47.0,1,0.4489795918367347,18.714285714285715,0.7218114602587801,49.57844177449168,254,10.31195335276968
q1515,41.666,1,0.7241379310344828,21.47093103448276,0.7218114602587801,49.57844177449168,255,5.923015457788347
q1516,41.666,0,0.4482758620689655,21.47093103448276,0.7218114602587801,49.57844177449168,256,11.846030915576694
q1517,41.666,1,0.5517241379310345,21.47093103448276,0.7218114602587801,49.57844177449168,257,9.624900118906066
q10045,300.0,1,0.75,58.0,0.7218114602587801,49.57844177449168,258,14.5
q1779,36.666,1,0.6666666666666666,28.092333333333332,0.7218114602587801,49.57844177449168,259,9.364111111111113
q1781,36.666,1,0.8888888888888888,28.092333333333332,0.7218114602587801,49.57844177449168,260,3.1213703703703715
q1780,36.666,0,0.4444444444444444,28.092333333333332,0.7218114602587801,49.57844177449168,261,15.606851851851852
q11835,42.25,1,0.5,27.5625,0.7218114602587801,49.57844177449168,262,13.78125
q11837,42.25,1,0.5,27.5625,0.7218114602587801,49.57844177449168,263,13.78125
q11838,42.25,1,1.0,27.5625,0.7218114602587801,49.57844177449168,264,0.0
q11836,42.25,1,0.75,27.5625,0.7218114602587801,49.57844177449168,265,6.890625
